날짜,측정소명,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-03-21,용산구,87,59,0.032,0.031,0.5,0.006
2017-03-22,용산구,42,25,0.024,0.034,0.3,0.004
2017-03-23,용산구,62,35,0.019,0.045,0.5,0.005
2017-03-24,용산구,47,29,0.016,0.041,0.4,0.004
2017-03-25,용산구,63,40,0.017,0.044,0.4,0.005
2017-03-26,용산구,53,37,0.023,0.031,0.4,0.005
2017-03-27,용산구,65,49,0.022,0.035,0.7,0.004
2017-03-28,용산구,78,54,0.014,0.044,0.6,0.004
2017-03-29,용산구,53,36,0.024,0.036,0.4,0.004
2017-03-30,용산구,60,39,0.016,0.049,0.5,0.004
2017-03-31,용산구,45,31,0.016,0.035,0.4,0.003
2017-04-01,용산구,19,14,0.023,0.024,0.3,0.003
2017-04-02,용산구,41,30,0.026,0.027,0.4,0.003
2017-04-03,용산구,67,49,0.025,0.042,0.5,0.005
2017-04-04,용산구,63,43,0.023,0.05,0.5,0.005
2017-04-05,용산구,41,28,0.016,0.042,0.4,0.005
2017-04-06,용산구,24,17,0.017,0.028,0.3,0.003
2017-04-07,용산구,44,31,0.015,0.038,0.4,0.003
2017-04-08,용산구,61,44,0.016,0.038,0.5,0.004
2017-04-09,용산구,38,26,0.024,0.018,0.4,0.003
2017-04-10,용산구,23,15,0.029,0.026,0.2,0.003
2017-04-11,용산구,47,23,0.025,0.032,0.3,0.004
2017-04-12,용산구,50,12,0.032,0.02,0.2,0.003
2017-04-13,용산구,57,24,0.026,0.029,0.4,0.005
2017-04-14,용산구,46,21,0.031,0.026,0.3,0.004
2017-04-15,용산구,58,28,0.028,0.03,0.4,0.005
2017-04-16,용산구,52,29,0.021,0.034,0.4,0.004
2017-04-17,용산구,39,24,0.011,0.042,0.4,0.004
2017-04-18,용산구,35,21,0.016,0.029,0.4,0.003
2017-04-19,용산구,64,15,0.021,0.025,0.3,0.003
2017-04-20,용산구,65,19,0.021,0.034,0.3,0.004
2017-04-21,용산구,54,21,0.018,0.036,0.4,0.003
2017-04-22,용산구,52,27,0.018,0.036,0.4,0.003
2017-04-23,용산구,41,23,0.03,0.025,0.3,0.004
2017-04-24,용산구,33,18,0.026,0.031,0.3,0.003
2017-04-25,용산구,49,29,0.024,0.032,0.4,0.004
2017-04-26,용산구,35,17,0.026,0.021,0.3,0.003
2017-04-27,용산구,35,15,0.025,0.022,0.3,0.003
2017-04-28,용산구,54,26,0.022,0.027,0.4,0.006
2017-04-29,용산구,54,30,0.025,0.028,0.4,0.005
2017-04-30,용산구,77,48,0.036,0.021,0.5,0.006
2017-05-01,용산구,79,50,0.033,0.025,0.5,0.004
2017-05-02,용산구,81,47,0.024,0.04,0.5,0.004
2017-05-03,용산구,55,31,0.033,0.033,0.4,0.004
2017-05-04,용산구,51,31,0.018,0.039,0.4,0.004
2017-05-05,용산구,45,24,0.019,0.02,0.3,0.004
2017-05-06,용산구,132,18,0.029,0.017,0.2,0.003
2017-05-07,용산구,69,17,0.028,0.021,0.3,0.004
2017-05-08,용산구,133,37,0.024,0.034,0.4,0.006
2017-05-09,용산구,87,28,0.015,0.03,0.3,0.005
2017-05-10,용산구,34,19,0.018,0.022,0.3,0.003
2017-05-11,용산구,60,33,0.018,0.032,0.4,0.004
2017-05-12,용산구,61,40,0.018,0.038,0.5,0.005
2017-05-13,용산구,43,25,0.024,0.02,0.3,0.004
2017-05-14,용산구,45,14,0.031,0.015,0.2,0.003
2017-05-15,용산구,34,12,0.019,0.024,0.3,0.003
2017-05-16,용산구,30,16,0.02,0.027,0.3,0.004
2017-05-17,용산구,33,19,0.02,0.035,0.3,0.004
2017-05-18,용산구,37,24,0.025,0.038,0.4,0.004
2017-05-19,용산구,38,25,0.026,0.032,0.3,0.005
2017-05-20,용산구,31,21,0.021,0.033,0.3,0.005
2017-05-21,용산구,26,19,0.021,0.023,0.2,0.004
2017-05-22,용산구,34,25,0.017,0.024,0.2,0.004
2017-05-23,용산구,27,21,0.01,0.025,0.3,0.005
2017-05-24,용산구,24,17,0.014,0.027,0.3,0.003
2017-05-25,용산구,29,14,0.024,0.027,0.3,0.004
2017-05-26,용산구,19,9,0.023,0.021,0.2,0.003
2017-05-27,용산구,26,15,0.025,0.025,0.2,0.004
2017-05-28,용산구,42,23,0.026,0.023,0.3,0.004
2017-05-29,용산구,73,34,0.038,0.022,0.3,0.005
2017-05-30,용산구,46,22,0.034,0.032,0.3,0.005
2017-05-31,용산구,30,18,0.023,0.034,0.3,0.004
2017-06-01,용산구,34,19,0.032,0.017,0.2,0.003
2017-06-02,용산구,20,11,0.034,0.018,0.2,0.004
2017-06-03,용산구,26,12,0.033,0.018,0.2,0.003
2017-06-04,용산구,21,12,0.037,0.02,0.2,0.003
2017-06-05,용산구,20,14,0.047,0.025,0.2,0.003
2017-06-06,용산구,12,11,0.042,0.014,0.2,0.003
2017-06-07,용산구,11,10,0.022,0.021,0.3,0.003
2017-06-08,용산구,45,28,0.05,0.023,0.4,0.003
2017-06-09,용산구,64,37,0.05,0.022,0.4,0.004
2017-06-10,용산구,49,23,0.038,0.022,0.3,0.003
2017-06-11,용산구,20,11,0.032,0.021,0.2,0.003
2017-06-12,용산구,23,13,0.043,0.018,0.2,0.003
2017-06-13,용산구,30,18,0.025,0.021,0.2,0.003
2017-06-14,용산구,46,23,0.035,0.023,0.3,0.004
2017-06-15,용산구,59,27,0.041,0.024,0.3,0.005
2017-06-16,용산구,77,38,0.058,0.025,0.4,0.005
2017-06-17,용산구,58,31,0.055,0.025,0.4,0.006
2017-06-18,용산구,51,27,0.043,0.024,0.3,0.005
2017-06-19,용산구,60,31,0.031,0.033,0.4,0.004
2017-06-20,용산구,60,31,0.038,0.037,0.4,0.004
2017-06-21,용산구,67,35,0.033,0.028,0.3,0.005
2017-06-22,용산구,44,24,0.032,0.024,0.3,0.004
2017-06-23,용산구,48,24,0.033,0.034,0.3,0.004
2017-06-24,용산구,45,23,0.016,0.041,0.4,0.005
2017-06-25,용산구,42,25,0.032,0.021,0.4,0.004
2017-06-26,용산구,31,18,0.031,0.016,0.3,0.003
2017-06-27,용산구,34,18,0.031,0.02,0.3,0.003
2017-06-28,용산구,55,33,0.035,0.027,0.4,0.004
2017-06-29,용산구,59,34,0.031,0.028,0.4,0.005
2017-06-30,용산구,63,37,0.031,0.025,0.4,0.003
2017-07-01,용산구,51,31,0.027,0.022,0.4,0.003
2017-07-02,용산구,36,21,0.013,0.015,0.2,0.003
2017-07-03,용산구,30,17,0.023,0.016,0.3,0.003
2017-07-04,용산구,46,27,0.028,0.023,0.3,0.003
2017-07-05,용산구,47,29,0.038,0.023,0.3,0.004
2017-07-06,용산구,52,36,0.041,0.027,0.4,0.004
2017-07-07,용산구,23,14,0.012,0.02,0.3,0.003
2017-07-08,용산구,28,18,0.016,0.018,0.3,0.003
2017-07-09,용산구,31,21,0.017,0.019,0.3,0.003
2017-07-10,용산구,17,12,0.01,0.021,0.3,0.003
2017-07-11,용산구,42,31,0.03,0.024,0.3,0.003
2017-07-12,용산구,51,35,0.036,0.023,0.4,0.003
2017-07-13,용산구,54,36,0.031,0.032,0.4,0.004
2017-07-14,용산구,49,35,0.03,0.027,0.4,0.004
2017-07-15,용산구,24,17,0.017,0.021,0.3,0.003
2017-07-16,용산구,19,14,0.016,0.017,0.3,0.003
2017-07-17,용산구,25,16,0.016,0.021,0.3,0.003
2017-07-18,용산구,29,20,0.021,0.027,0.3,0.004
2017-07-19,용산구,40,27,0.04,0.022,0.3,0.003
2017-07-20,용산구,56,38,0.039,0.03,0.5,0.005
2017-07-21,용산구,64,45,0.056,0.026,0.5,0.005
2017-07-22,용산구,59,42,0.04,0.023,0.5,0.005
2017-07-23,용산구,57,39,0.031,0.019,0.4,0.003
2017-07-24,용산구,36,24,0.016,0.028,0.6,0.003
2017-07-25,용산구,26,16,0.026,0.015,0.4,0.003
2017-07-26,용산구,17,11,0.041,0.013,0.3,0.003
2017-07-27,용산구,28,17,0.028,0.028,0.4,0.003
2017-07-28,용산구,33,21,0.009,0.028,0.5,0.003
2017-07-29,용산구,13,10,0.028,0.011,0.4,0.003
2017-07-30,용산구,20,16,0.033,0.014,0.3,0.003
2017-07-31,용산구,21,15,0.009,0.027,0.4,0.003
2017-08-01,용산구,21,15,0.02,0.025,0.4,0.003
2017-08-02,용산구,35,25,0.031,0.029,0.5,0.003
2017-08-03,용산구,23,16,0.037,0.018,0.4,0.004
2017-08-04,용산구,25,19,0.045,0.018,0.3,0.003
2017-08-05,용산구,30,22,0.038,0.021,0.4,0.004
2017-08-06,용산구,27,21,0.026,0.02,0.4,0.003
2017-08-07,용산구,32,24,0.042,0.019,0.4,0.003
2017-08-08,용산구,40,28,0.048,0.025,0.5,0.003
2017-08-09,용산구,31,24,0.037,0.018,0.4,0.003
2017-08-10,용산구,7,7,0.024,0.014,0.3,0.002
2017-08-11,용산구,9,7,0.023,0.015,0.3,0.003
2017-08-12,용산구,9,7,0.022,0.011,0.2,0.003
2017-08-13,용산구,9,6,0.02,0.008,0.2,0.003
2017-08-14,용산구,8,6,0.012,0.01,0.2,0.002
2017-08-15,용산구,7,6,0.01,0.01,0.2,0.003
2017-08-16,용산구,6,5,0.014,0.01,0.2,0.003
2017-08-17,용산구,11,8,0.013,0.017,0.3,0.003
2017-08-18,용산구,28,20,0.018,0.03,0.5,0.004
2017-08-19,용산구,24,17,0.022,0.019,0.4,0.003
2017-08-20,용산구,10,9,0.021,0.013,0.3,0.003
2017-08-21,용산구,13,11,0.017,0.018,0.3,0.003
2017-08-22,용산구,18,13,0.02,0.023,0.4,0.004
2017-08-23,용산구,20,12,0.007,0.018,0.4,0.003
2017-08-24,용산구,24,13,0.014,0.019,0.4,0.003
2017-08-25,용산구,25,15,0.019,0.032,0.5,0.004
2017-08-26,용산구,22,12,0.028,0.024,0.3,0.004
2017-08-27,용산구,20,13,0.017,0.025,0.4,0.003
2017-08-28,용산구,26,17,0.015,0.031,0.4,0.004
2017-08-29,용산구,17,9,0.019,0.022,0.3,0.003
2017-08-30,용산구,20,12,0.013,0.028,0.3,0.004
2017-08-31,용산구,33,20,0.022,0.029,0.5,0.003
2017-09-01,용산구,21,13,0.027,0.019,0.3,0.003
2017-09-02,용산구,23,16,0.026,0.022,0.3,0.004
2017-09-03,용산구,30,21,0.037,0.022,0.4,0.004
2017-09-04,용산구,25,17,0.025,0.028,0.4,0.003
2017-09-05,용산구,22,14,0.008,0.032,0.4,0.003
2017-09-06,용산구,23,16,0.008,0.03,0.5,0.003
2017-09-07,용산구,22,16,0.012,0.024,0.4,0.003
2017-09-08,용산구,43,28,0.025,0.029,0.3,0.001
2017-09-09,용산구,56,38,0.028,0.016,0.4,0.001
2017-09-10,용산구,47,36,0.02,0.013,0.4,0.001
2017-09-11,용산구,22,17,0.021,0.013,0.2,0.002
2017-09-12,용산구,22,13,0.019,0.026,0.2,0.004
2017-09-13,용산구,20,11,0.019,0.028,0.2,0.004
2017-09-14,용산구,24,13,0.021,0.028,0.3,0.004
2017-09-15,용산구,11,9,0.031,0.01,0.2,0.003
2017-09-16,용산구,7,5,0.028,0.009,0.2,0.003
2017-09-17,용산구,7,6,0.026,0.009,0.2,0.003
2017-09-18,용산구,17,11,0.023,0.022,0.3,0.003
2017-09-19,용산구,59,41,0.044,0.024,0.4,0.004
2017-09-20,용산구,20,10,0.023,0.022,0.2,0.003
2017-09-21,용산구,25,16,0.024,0.032,0.3,0.003
2017-09-22,용산구,27,19,0.03,0.035,0.3,0.004
2017-09-23,용산구,49,25,0.028,0.029,0.4,0.004
2017-09-24,용산구,58,36,0.034,0.022,0.4,0.003
2017-09-25,용산구,38,25,0.027,0.028,0.4,0.003
2017-09-26,용산구,41,25,0.032,0.029,0.3,0.003
2017-09-27,용산구,32,22,0.019,0.027,0.3,0.003
2017-09-28,용산구,18,9,0.022,0.019,0.3,0.003
2017-09-29,용산구,16,9,0.022,0.024,0.3,0.004
2017-09-30,용산구,25,16,0.022,0.031,0.3,0.004
2017-10-01,용산구,29,22,0.015,0.026,0.4,0.003
2017-10-02,용산구,17,12,0.026,0.015,0.3,0.003
2017-10-03,용산구,30,12,0.02,0.017,0.3,0.003
2017-10-04,용산구,16,9,0.024,0.012,0.2,0.003
2017-10-05,용산구,10,8,0.025,0.012,0.2,0.003
2017-10-06,용산구,9,7,0.025,0.011,0.2,0.003
2017-10-07,용산구,8,7,0.018,0.018,0.3,0.002
2017-10-08,용산구,16,14,0.021,0.023,0.3,0.003
2017-10-09,용산구,21,16,0.022,0.027,0.3,0.005
2017-10-10,용산구,25,18,0.01,0.027,0.3,0.004
2017-10-11,용산구,11,9,0.014,0.021,0.3,0.003
2017-10-12,용산구,17,11,0.007,0.026,0.3,0.003
2017-10-13,용산구,21,14,0.013,0.027,0.3,0.003
2017-10-14,용산구,16,10,0.02,0.022,0.3,0.003
2017-10-15,용산구,16,11,0.024,0.019,0.3,0.003
2017-10-16,용산구,23,14,0.011,0.03,0.3,0.003
2017-10-17,용산구,29,18,0.02,0.029,0.3,0.003
2017-10-18,용산구,18,12,0.021,0.024,0.3,0.003
2017-10-19,용산구,15,10,0.022,0.022,0.3,0.003
2017-10-20,용산구,24,16,0.013,0.036,0.4,0.003
2017-10-21,용산구,29,19,0.014,0.032,0.4,0.003
2017-10-22,용산구,19,12,0.028,0.016,0.3,0.003
2017-10-23,용산구,17,9,0.026,0.02,0.2,0.003
2017-10-24,용산구,25,15,0.013,0.034,0.3,0.003
2017-10-25,용산구,32,21,0.015,0.037,0.4,0.003
2017-10-26,용산구,43,26,0.008,0.045,0.5,0.003
2017-10-27,용산구,54,35,0.015,0.045,0.6,0.004
2017-10-28,용산구,39,24,0.021,0.036,0.4,0.003
2017-10-29,용산구,53,22,0.021,0.024,0.4,0.003
2017-10-30,용산구,29,12,0.019,0.023,0.3,0.003
2017-10-31,용산구,28,13,0.011,0.036,0.4,0.004
2017-11-01,용산구,33,19,0.018,0.034,0.3,0.004
2017-11-02,용산구,46,27,0.022,0.033,0.3,0.004
2017-11-03,용산구,37,26,0.026,0.022,0.3,0.003
2017-11-04,용산구,44,35,0.02,0.023,0.3,0.003
2017-11-05,용산구,37,26,0.011,0.033,0.4,0.003
2017-11-06,용산구,31,20,0.008,0.041,0.4,0.004
2017-11-07,용산구,38,25,0.006,0.047,0.4,0.004
2017-11-08,용산구,56,29,0.025,0.027,0.3,0.004
2017-11-09,용산구,37,20,0.009,0.038,0.4,0.003
2017-11-10,용산구,38,20,0.012,0.035,0.4,0.004
2017-11-11,용산구,57,12,0.014,0.022,0.2,0.003
2017-11-12,용산구,25,16,0.01,0.031,0.3,0.003
2017-11-13,용산구,37,23,0.006,0.041,0.4,0.004
2017-11-14,용산구,37,17,0.014,0.025,0.3,0.003
2017-11-15,용산구,19,10,0.016,0.021,0.3,0.003
2017-11-16,용산구,18,11,0.011,0.028,0.3,0.003
2017-11-17,용산구,32,19,0.003,0.045,0.5,0.004
2017-11-18,용산구,31,19,0.02,0.015,0.2,0.003
2017-11-19,용산구,18,10,0.017,0.019,0.3,0.003
2017-11-20,용산구,28,17,0.009,0.034,0.4,0.004
2017-11-21,용산구,41,26,0.005,0.047,0.5,0.004
2017-11-22,용산구,56,26,0.01,0.039,0.4,0.004
2017-11-23,용산구,17,9,0.012,0.026,0.3,0.003
2017-11-24,용산구,14,11,0.01,0.024,0.3,0.003
2017-11-25,용산구,20,17,0.005,0.038,0.5,0.003
2017-11-26,용산구,33,29,0.009,0.032,0.5,0.003
2017-11-27,용산구,38,28,0.005,0.045,0.6,0.004
2017-11-28,용산구,60,51,0.003,0.057,0.8,0.006
2017-11-29,용산구,50,30,0.01,0.032,0.5,0.004
2017-11-30,용산구,18,9,0.019,0.022,0.3,0.003
2017-12-01,용산구,17,12,0.012,0.031,0.4,0.004
2017-12-02,용산구,31,24,0.005,0.04,0.5,0.004
2017-12-03,용산구,42,37,0.004,0.036,0.5,0.004
2017-12-04,용산구,36,28,0.015,0.022,0.4,0.004
2017-12-05,용산구,16,11,0.015,0.022,0.3,0.004
2017-12-06,용산구,30,23,0.005,0.035,0.5,0.003
2017-12-07,용산구,49,35,0.009,0.032,0.5,0.004
2017-12-08,용산구,33,22,0.013,0.024,0.3,0.004
2017-12-09,용산구,38,24,0.004,0.043,0.4,0.005
2017-12-10,용산구,41,27,0.009,0.032,0.4,0.004
2017-12-11,용산구,41,12,0.015,0.014,0.2,0.003
2017-12-12,용산구,34,19,0.013,0.021,0.3,0.004
2017-12-13,용산구,34,19,0.01,0.028,0.3,0.004
2017-12-14,용산구,49,31,0.004,0.044,0.5,0.005
2017-12-15,용산구,75,55,0.003,0.062,0.7,0.006
2017-12-16,용산구,41,26,0.017,0.019,0.3,0.005
2017-12-17,용산구,33,13,0.018,0.02,0.3,0.004
2017-12-18,용산구,52,34,0.004,0.043,0.5,0.005
2017-12-19,용산구,44,19,0.013,0.023,0.3,0.004
2017-12-20,용산구,41,23,0.004,0.041,0.4,0.004
2017-12-21,용산구,52,41,0.004,0.047,0.5,0.005
2017-12-22,용산구,60,46,0.004,0.053,0.5,0.006
2017-12-23,용산구,106,83,0.006,0.049,0.6,0.006
2017-12-24,용산구,78,65,0.011,0.036,0.5,0.004
2017-12-25,용산구,29,15,0.019,0.021,0.2,0.004
2017-12-26,용산구,28,12,0.015,0.025,0.3,0.004
2017-12-27,용산구,27,13,0.013,0.026,0.3,0.005
2017-12-28,용산구,43,27,0.005,0.043,0.4,0.005
2017-12-29,용산구,93,68,0.006,0.05,0.5,0.007
2017-12-30,용산구,129,104,0.004,0.05,0.7,0.005
2017-12-31,용산구,60,38,0.017,0.022,0.4,0.005
